subdomain,ip,provider,detail
flare-nlb-prod12.uci-biosci-prod12.aws.uci.edu,16.145.120.156,AWS,AMAZON/us-west-2
flare.bio.uci.edu,44.226.244.96,AWS,AMAZON/us-west-2
flare.bio.uci.edu,16.145.120.156,AWS,AMAZON/us-west-2
flyevo.bio.uci.edu,99.84.41.14,AWS,AMAZON/GLOBAL
flyevo.bio.uci.edu,99.84.41.92,AWS,AMAZON/GLOBAL
flyevo.bio.uci.edu,99.84.41.90,AWS,AMAZON/GLOBAL
flyevo.bio.uci.edu,99.84.41.111,AWS,AMAZON/GLOBAL
floodlab.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
floodlab.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
floodlab.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
fm.uci.edu,184.33.172.60,AWS,AMAZON/us-west-2
fm.uci.edu,52.36.18.78,AWS,AMAZON/us-west-2
fnet-app-lb.filenet-prod.aws.uci.edu,44.229.54.232,AWS,AMAZON/us-west-2
fnet-app-lb.filenet-dev.aws.uci.edu,54.68.198.92,AWS,AMAZON/us-west-2
fnet-app-lb.filenet-prod.aws.uci.edu,34.214.168.72,AWS,AMAZON/us-west-2
fnet-app-lb.filenet-dev.aws.uci.edu,52.26.124.138,AWS,AMAZON/us-west-2
fnet-app-lb.filenet-stage.aws.uci.edu,18.236.51.81,AWS,AMAZON/us-west-2
fnet-app-lb.filenet-stage.aws.uci.edu,52.13.7.153,AWS,AMAZON/us-west-2
focs.eng.uci.edu,16.147.127.77,AWS,AMAZON/us-west-2
food.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
food.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
food.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
fortinlab.bio.uci.edu,3.167.212.108,AWS,AMAZON/GLOBAL
fortinlab.bio.uci.edu,3.167.212.18,AWS,AMAZON/GLOBAL
fortinlab.bio.uci.edu,3.167.212.83,AWS,AMAZON/GLOBAL
fortinlab.bio.uci.edu,3.167.212.81,AWS,AMAZON/GLOBAL
foundation.uci.edu,35.80.145.4,AWS,AMAZON/us-west-2
freespeech.uci.edu,35.160.148.34,AWS,AMAZON/us-west-2
freespeech.uci.edu,35.83.96.59,AWS,AMAZON/us-west-2
freshmanseminar.uci.edu,34.216.237.15,AWS,AMAZON/us-west-2
freshmanseminar.uci.edu,34.215.37.29,AWS,AMAZON/us-west-2
frostiglab.bio.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
frostiglab.bio.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
frostiglab.bio.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
fs.uci.edu,184.33.172.60,AWS,AMAZON/us-west-2
fs.uci.edu,52.36.18.78,AWS,AMAZON/us-west-2
fundconsciousness.socsci.uci.edu,52.10.250.14,AWS,AMAZON/us-west-2
fundconsciousness.socsci.uci.edu,52.40.165.7,AWS,AMAZON/us-west-2
fundopp.uci.edu,162.159.134.42,Cloudflare,edge
fun2025.eng.uci.edu,44.242.110.74,AWS,AMAZON/us-west-2
fyre.due.uci.edu,34.216.237.15,AWS,AMAZON/us-west-2
fyre.due.uci.edu,34.215.37.29,AWS,AMAZON/us-west-2
garp.education.uci.edu,199.34.228.77,Other,"AS27647 WEEBLY - Weebly, Inc., US"
gartner.uci.edu,52.10.250.14,AWS,AMAZON/us-west-2
gartner.uci.edu,52.40.165.7,AWS,AMAZON/us-west-2
gd-prod-alb-prod34.oit-esms1-prod34.aws.uci.edu,16.146.201.40,AWS,AMAZON/us-west-2
gd-prod-alb-prod34.oit-esms1-prod34.aws.uci.edu,52.10.199.65,AWS,AMAZON/us-west-2
gd-stg.oit.uci.edu,52.24.104.113,AWS,AMAZON/us-west-2
gd-stg.oit.uci.edu,54.203.127.161,AWS,AMAZON/us-west-2
gd-qa-alb-test34.oit-esms1-test34.aws.uci.edu,44.233.108.137,AWS,AMAZON/us-west-2
gd-qa-alb-test34.oit-esms1-test34.aws.uci.edu,52.36.29.119,AWS,AMAZON/us-west-2
gd-qa.oit.uci.edu,52.36.29.119,AWS,AMAZON/us-west-2
gd-qa.oit.uci.edu,44.233.108.137,AWS,AMAZON/us-west-2
gd-dev-alb-test34.oit-esms1-test34.aws.uci.edu,184.34.169.40,AWS,AMAZON/us-west-2
gd-dev-alb-test34.oit-esms1-test34.aws.uci.edu,44.232.250.213,AWS,AMAZON/us-west-2
gati.due.uci.edu,34.215.37.29,AWS,AMAZON/us-west-2
gati.due.uci.edu,34.216.237.15,AWS,AMAZON/us-west-2
gd-dev.oit.uci.edu,184.34.169.40,AWS,AMAZON/us-west-2
gd-dev.oit.uci.edu,44.232.250.213,AWS,AMAZON/us-west-2
geecs.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
geecs.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
geecs.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
gautlab.bio.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
gautlab.bio.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
gautlab.bio.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
gdp.math.uci.edu,129.146.163.114,Oracle,us-phoenix-1
gd-stg-alb-test34.oit-esms1-test34.aws.uci.edu,54.203.127.161,AWS,AMAZON/us-west-2
gd-stg-alb-test34.oit-esms1-test34.aws.uci.edu,52.24.104.113,AWS,AMAZON/us-west-2
genomics.uci.edu,162.159.134.42,Cloudflare,edge
georgiou.eng.uci.edu,16.147.127.77,AWS,AMAZON/us-west-2
geri.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
geri.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
geri.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
german.bio.uci.edu,52.84.20.62,AWS,AMAZON/GLOBAL
german.bio.uci.edu,52.84.20.23,AWS,AMAZON/GLOBAL
german.bio.uci.edu,52.84.20.42,AWS,AMAZON/GLOBAL
german.bio.uci.edu,52.84.20.17,AWS,AMAZON/GLOBAL
ghtf.biochem.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
ghtf.biochem.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
ghtf.biochem.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
giftlegacy.uci.edu,104.19.237.119,Cloudflare,edge
giftlegacy.uci.edu,104.19.236.119,Cloudflare,edge
gis.oit.uci.edu,54.212.74.88,AWS,AMAZON/us-west-2
gis.oit.uci.edu,16.144.169.243,AWS,AMAZON/us-west-2
github-admin.cicd.aws.uci.edu,54.189.222.189,AWS,AMAZON/us-west-2
github-admin.cicd.aws.uci.edu,34.209.39.78,AWS,AMAZON/us-west-2
github.aws.uci.edu,52.27.199.215,AWS,AMAZON/us-west-2
github.aws.uci.edu,54.69.206.69,AWS,AMAZON/us-west-2
give.uci.edu,100.20.67.51,AWS,AMAZON/us-west-2
give.uci.edu,184.33.177.238,AWS,AMAZON/us-west-2
give-dev.lib.uci.edu,35.166.201.126,AWS,AMAZON/us-west-2
give-dev.lib.uci.edu,44.228.101.8,AWS,AMAZON/us-west-2
giving.socsci.uci.edu,100.23.5.176,AWS,AMAZON/us-west-2
giving.socsci.uci.edu,34.212.51.169,AWS,AMAZON/us-west-2
give.lib.uci.edu,52.33.98.203,AWS,AMAZON/us-west-2
give.lib.uci.edu,44.246.154.158,AWS,AMAZON/us-west-2
glassercenter.uci.edu,99.84.41.27,AWS,AMAZON/GLOBAL
glassercenter.uci.edu,99.84.41.50,AWS,AMAZON/GLOBAL
glassercenter.uci.edu,99.84.41.8,AWS,AMAZON/GLOBAL
glassercenter.uci.edu,99.84.41.99,AWS,AMAZON/GLOBAL
givingday.uci.edu,18.65.25.75,AWS,AMAZON/GLOBAL
givingday.uci.edu,18.65.25.96,AWS,AMAZON/GLOBAL
givingday.uci.edu,18.65.25.41,AWS,AMAZON/GLOBAL
givingday.uci.edu,18.65.25.74,AWS,AMAZON/GLOBAL
global.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
global.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
global.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
glog-app-alb-prod.glog-prod.aws.uci.edu,54.212.246.193,AWS,AMAZON/us-west-2
glog-app-alb-prod.glog-prod.aws.uci.edu,32.184.245.26,AWS,AMAZON/us-west-2
globalstudies.uci.edu,100.23.5.176,AWS,AMAZON/us-west-2
globalstudies.uci.edu,34.212.51.169,AWS,AMAZON/us-west-2
globalengagement.uci.edu,130.211.29.77,GCP,Google Cloud/global
glog-web-lb.glog-dev.aws.uci.edu,35.80.183.39,AWS,AMAZON/us-west-2
gmp.stemcell.uci.edu,52.10.113.223,AWS,AMAZON/us-west-2
gmp.stemcell.uci.edu,52.10.216.228,AWS,AMAZON/us-west-2
go-ce.uci.edu,52.54.96.194,AWS,AMAZON/us-east-1
go-ce.uci.edu,18.208.125.13,AWS,AMAZON/us-east-1
go-ce.uci.edu,3.92.120.28,AWS,AMAZON/us-east-1
go-ce.uci.edu,34.237.219.119,AWS,AMAZON/us-east-1
go-ce.uci.edu,3.215.172.219,AWS,AMAZON/us-east-1
go.merage.uci.edu,3.215.172.219,AWS,AMAZON/us-east-1
go.merage.uci.edu,34.237.219.119,AWS,AMAZON/us-east-1
go.merage.uci.edu,3.92.120.28,AWS,AMAZON/us-east-1
go.merage.uci.edu,18.208.125.13,AWS,AMAZON/us-east-1
go.merage.uci.edu,52.54.96.194,AWS,AMAZON/us-east-1
goutamreclaim.sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
gpa.eng.uci.edu,35.81.190.143,AWS,AMAZON/us-west-2
google.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
google.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
google.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
gps.bio.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
gps.bio.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
gps.bio.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
grad.dev-pantheon.bio.uci.edu,23.185.0.3,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
gps-stem.grad.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
gps-stem.grad.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
gps-stem.grad.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
grad.uci.edu,184.33.177.238,AWS,AMAZON/us-west-2
grad.uci.edu,100.20.67.51,AWS,AMAZON/us-west-2
grad.test-pantheon.bio.uci.edu,23.185.0.2,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
grad.oit.uci.edu,16.146.201.40,AWS,AMAZON/us-west-2
grad.oit.uci.edu,52.10.199.65,AWS,AMAZON/us-west-2
grad.bio.uci.edu,23.185.0.2,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
grads.soceco.uci.edu,52.42.224.165,AWS,AMAZON/us-west-2
grads.soceco.uci.edu,44.224.174.211,AWS,AMAZON/us-west-2
gradstudies.socsci.uci.edu,34.212.51.169,AWS,AMAZON/us-west-2
gradstudies.socsci.uci.edu,100.23.5.176,AWS,AMAZON/us-west-2
graduate.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
graduate.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
graduate.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
gradtraining.socsci.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
gradtraining.socsci.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
gradtraining.socsci.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
grants.uci.edu,184.33.177.238,AWS,AMAZON/us-west-2
grants.uci.edu,100.20.67.51,AWS,AMAZON/us-west-2
grosberglab.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
grosberglab.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
grosberglab.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
gsams-d-ws.aws.uci.edu,52.37.44.65,AWS,AMAZON/us-west-2
gsams-d-ws.aws.uci.edu,184.32.95.249,AWS,AMAZON/us-west-2
grunigen.lib.uci.edu,44.246.154.158,AWS,AMAZON/us-west-2
grunigen.lib.uci.edu,52.33.98.203,AWS,AMAZON/us-west-2
gsams-d-ui.aws.uci.edu,52.37.235.37,AWS,AMAZON/us-west-2
gsams-d-ui.aws.uci.edu,44.224.248.255,AWS,AMAZON/us-west-2
gsams-p-ui.aws.uci.edu,52.24.200.204,AWS,AMAZON/us-west-2
gsams-p-ui.aws.uci.edu,54.212.107.176,AWS,AMAZON/us-west-2
gsams-p-ws.aws.uci.edu,35.167.92.201,AWS,AMAZON/us-west-2
gsams-dev.service.uci.edu,44.224.248.255,AWS,AMAZON/us-west-2
gsams-dev.service.uci.edu,52.37.235.37,AWS,AMAZON/us-west-2
gsams-p-ws.aws.uci.edu,35.81.55.88,AWS,AMAZON/us-west-2
grunigen-dev.lib.uci.edu,44.228.101.8,AWS,AMAZON/us-west-2
grunigen-dev.lib.uci.edu,35.166.201.126,AWS,AMAZON/us-west-2
gsams-ws-dev.service.uci.edu,52.37.44.65,AWS,AMAZON/us-west-2
gsams-ws-dev.service.uci.edu,184.32.95.249,AWS,AMAZON/us-west-2
gsams.service.uci.edu,52.24.200.204,AWS,AMAZON/us-west-2
gsams.service.uci.edu,54.212.107.176,AWS,AMAZON/us-west-2
gsams-ws.service.uci.edu,35.167.92.201,AWS,AMAZON/us-west-2
gsams-ws.service.uci.edu,35.81.55.88,AWS,AMAZON/us-west-2
guitar-nlb-prod12.uci-eng-prod12.aws.uci.edu,44.224.73.126,AWS,AMAZON/us-west-2
guitar.eng.uci.edu,44.224.73.126,AWS,AMAZON/us-west-2
guides.lib.uci.edu,3.86.37.148,AWS,AMAZON/us-east-1
guides.lib.uci.edu,34.194.39.199,AWS,AMAZON/us-east-1
guides.lib.uci.edu,54.85.246.96,AWS,AMAZON/us-east-1
guides.lib.uci.edu,54.88.35.99,AWS,AMAZON/us-east-1
gush.clubs.uci.edu,142.251.40.115,GCP,"AS15169 GOOGLE - Google LLC, US"
gwenstacy.studentcenter.uci.edu,52.52.6.116,AWS,AMAZON/us-west-1
hack.ics.uci.edu,185.199.111.153,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
hack.ics.uci.edu,185.199.110.153,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
hack.ics.uci.edu,185.199.108.153,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
hack.ics.uci.edu,185.199.109.153,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
happyhogan.studentcenter.uci.edu,13.57.144.118,AWS,AMAZON/us-west-1
haumea.lib.uci.edu,54.214.202.165,AWS,AMAZON/us-west-2
haun.eng.uci.edu,44.242.110.74,AWS,AMAZON/us-west-2
hazing.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
hazing.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
hazing.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
hcaextuag6001.hs.uci.edu,20.112.62.83,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
hearing.uci.edu,162.159.134.42,Cloudflare,edge
healthsciences.uci.edu,35.160.221.112,AWS,AMAZON/us-west-2
healthsciences.uci.edu,34.218.220.0,AWS,AMAZON/us-west-2
healthscitech.nursing.uci.edu,52.40.165.7,AWS,AMAZON/us-west-2
healthscitech.nursing.uci.edu,52.10.250.14,AWS,AMAZON/us-west-2
healthspan.cohs.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
healthspan.cohs.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
healthspan.cohs.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
helab.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
helab.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
helab.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
helix.kheradvar.eng.uci.edu,44.229.179.229,AWS,AMAZON/us-west-2
help.education.uci.edu,162.159.140.147,Cloudflare,edge
help.education.uci.edu,172.66.0.145,Cloudflare,edge
help.lawnet.uci.edu,142.251.32.179,GCP,"AS15169 GOOGLE - Google LLC, US"
help.replay.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
help.replay.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
help.replay.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
helpdesk.eng.uci.edu,44.242.110.74,AWS,AMAZON/us-west-2
helpdesk.soceco.uci.edu,44.228.153.222,AWS,AMAZON/us-west-2
helpdesk.soceco.uci.edu,54.148.27.88,AWS,AMAZON/us-west-2
heart.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
heart.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
heart.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
hero.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
hero.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
hero.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
herschel.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
herschel.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
herschel.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
hie.eng.uci.edu,185.199.110.153,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
hie.eng.uci.edu,185.199.108.153,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
hie.eng.uci.edu,185.199.111.153,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
hie.eng.uci.edu,185.199.109.153,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
historyproject.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
historyproject.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
historyproject.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
hit-spoke-staging.hsg.uci.edu,52.24.188.208,AWS,AMAZON/us-west-2
hit-spoke-staging.hsg.uci.edu,35.82.168.16,AWS,AMAZON/us-west-2
hnl.ss.uci.edu,142.251.34.83,GCP,"AS15169 GOOGLE - Google LLC, US"
hochbaumlab.eng.uci.edu,16.147.127.77,AWS,AMAZON/us-west-2
homecoming.uci.edu,44.235.161.167,AWS,AMAZON/us-west-2
homecoming.uci.edu,44.233.207.243,AWS,AMAZON/us-west-2
homekit.studenthealth.uci.edu,52.37.215.234,AWS,AMAZON/us-west-2
homekit.studenthealth.uci.edu,52.88.238.93,AWS,AMAZON/us-west-2
hooder-checkin.commencement.uci.edu,52.88.238.93,AWS,AMAZON/us-west-2
hooder-checkin.commencement.uci.edu,52.37.215.234,AWS,AMAZON/us-west-2
honorsconvocation.uci.edu,54.200.10.136,AWS,AMAZON/us-west-2
honors.uci.edu,34.215.37.29,AWS,AMAZON/us-west-2
honors.uci.edu,34.216.237.15,AWS,AMAZON/us-west-2
housing.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
housing.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
housing.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
home.due.uci.edu,34.215.37.29,AWS,AMAZON/us-west-2
home.due.uci.edu,34.216.237.15,AWS,AMAZON/us-west-2
howardstark.studentcenter.uci.edu,13.57.144.118,AWS,AMAZON/us-west-1
hpcforge.eng.uci.edu,16.147.127.77,AWS,AMAZON/us-west-2
hr-stg.oit.uci.edu,16.146.167.175,AWS,AMAZON/us-west-2
hr-stg.oit.uci.edu,44.235.222.123,AWS,AMAZON/us-west-2
hr-web03-alb-prod34.oit-eas-prod34.aws.uci.edu,16.145.193.104,AWS,AMAZON/us-west-2
hr-web03-alb-prod34.oit-eas-prod34.aws.uci.edu,54.188.29.172,AWS,AMAZON/us-west-2
hr.uci.edu,52.88.192.85,AWS,AMAZON/us-west-2
hr.uci.edu,44.230.166.173,AWS,AMAZON/us-west-2
hr-web02-alb-prod34.oit-eas-prod34.aws.uci.edu,34.214.79.182,AWS,AMAZON/us-west-2
hr-web02-alb-prod34.oit-eas-prod34.aws.uci.edu,54.213.92.50,AWS,AMAZON/us-west-2
hr.studentlife.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
hr.studentlife.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
hr.studentlife.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
hrweb-lb.hr-web-dev.aws.uci.edu,52.10.180.109,AWS,AMAZON/us-west-2
hrweb-lb.hr-web-dev.aws.uci.edu,35.155.23.216,AWS,AMAZON/us-west-2
hrweb-lb.hr-web-prod.aws.uci.edu,44.238.77.148,AWS,AMAZON/us-west-2
hrweb-lb.hr-web-prod.aws.uci.edu,52.24.100.113,AWS,AMAZON/us-west-2
hsg-osc-mh-d-1.ad.uci.edu,44.225.17.235,AWS,AMAZON/us-west-2
hsg-osc-mh-d-1.ad.uci.edu,52.38.140.46,AWS,AMAZON/us-west-2
hsl.socsci.uci.edu,100.23.5.176,AWS,AMAZON/us-west-2
hsl.socsci.uci.edu,34.212.51.169,AWS,AMAZON/us-west-2
hsl.ss.uci.edu,100.23.5.176,AWS,AMAZON/us-west-2
hsl.ss.uci.edu,34.212.51.169,AWS,AMAZON/us-west-2
hsg-osc-mh-s-1.ad.uci.edu,35.82.168.16,AWS,AMAZON/us-west-2
hsg-osc-mh-s-1.ad.uci.edu,52.24.188.208,AWS,AMAZON/us-west-2
hssoelabs.eng.uci.edu,142.251.214.115,GCP,"AS15169 GOOGLE - Google LLC, US"
hughesmedia.bio.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
hughesmedia.bio.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
hughesmedia.bio.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
hui.bme.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
hui.bme.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
hui.bme.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
humanities.uci.edu,23.185.0.2,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
humcore.lib.uci.edu,18.164.174.95,AWS,AMAZON/GLOBAL
humcore.lib.uci.edu,18.164.174.34,AWS,AMAZON/GLOBAL
humcore.lib.uci.edu,18.164.174.76,AWS,AMAZON/GLOBAL
humcore.lib.uci.edu,18.164.174.103,AWS,AMAZON/GLOBAL
humcore-2.lib.uci.edu,99.84.215.118,AWS,AMAZON/GLOBAL
humcore-2.lib.uci.edu,99.84.215.47,AWS,AMAZON/GLOBAL
humcore-2.lib.uci.edu,99.84.215.29,AWS,AMAZON/GLOBAL
humcore-2.lib.uci.edu,99.84.215.10,AWS,AMAZON/GLOBAL
hyokyunh.sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
iam-apps-d-alb-dev.oit-iam-services-dev.aws.uci.edu,52.26.172.1,AWS,AMAZON/us-west-2
iam-apps-d-alb-dev.oit-iam-services-dev.aws.uci.edu,16.145.168.206,AWS,AMAZON/us-west-2
iam-apps-d-alb-prod.oit-iam-services-prod.aws.uci.edu,52.10.67.198,AWS,AMAZON/us-west-2
iam-apps-d-alb-prod.oit-iam-services-prod.aws.uci.edu,44.252.226.46,AWS,AMAZON/us-west-2
iam-apps-d-alb-stage.oit-iam-services-stage.aws.uci.edu,35.155.205.137,AWS,AMAZON/us-west-2
iam-apps-d-alb-stage.oit-iam-services-stage.aws.uci.edu,54.185.175.169,AWS,AMAZON/us-west-2
ican.uci.edu,23.185.0.2,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
ibms10.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
ibms10.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
ibms10.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
ican.bio.uci.edu,23.185.0.2,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
ic.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
ic.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
ic.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
ican.dev-pantheon.bio.uci.edu,23.185.0.3,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
ican.test-pantheon.bio.uci.edu,23.185.0.2,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
hype-noreply.hr.uci.edu,185.136.64.6,Other,"AS50018 FLOWMAILER, NL"
hype-noreply.hr.uci.edu,185.136.64.7,Other,"AS50018 FLOWMAILER, NL"
hype-noreply.hr.uci.edu,185.136.65.6,Other,"AS50018 FLOWMAILER, NL"
hype-noreply.hr.uci.edu,185.136.65.7,Other,"AS50018 FLOWMAILER, NL"
ices.eng.uci.edu,16.147.127.77,AWS,AMAZON/us-west-2
icha.uci.edu,162.159.136.54,Cloudflare,edge
icha.uci.edu,162.159.137.54,Cloudflare,edge
id.sa.uci.edu,52.88.238.93,AWS,AMAZON/us-west-2
id.sa.uci.edu,52.37.215.234,AWS,AMAZON/us-west-2
icts.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
icts.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
icts.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
idm-dr.service.uci.edu,132.249.215.140,Other,"AS195 SDSC-AS - San Diego Supercomputer Center, US"
idm-jobs-d-nlb-dev.oit-iam-services-dev.aws.uci.edu,44.239.116.221,AWS,AMAZON/us-west-2
idm-jobs-d-nlb-dev.oit-iam-services-dev.aws.uci.edu,35.82.232.92,AWS,AMAZON/us-west-2
idm-jobs-p-nlb-prod.oit-iam-services-prod.aws.uci.edu,52.12.34.116,AWS,AMAZON/us-west-2
idm-jobs-p-nlb-prod.oit-iam-services-prod.aws.uci.edu,50.112.39.159,AWS,AMAZON/us-west-2
idm-ws-p-alb-prod.oit-iam-services-prod.aws.uci.edu,34.216.218.214,AWS,AMAZON/us-west-2
idm-ws-p-alb-prod.oit-iam-services-prod.aws.uci.edu,32.184.75.16,AWS,AMAZON/us-west-2
idm-ws-d-alb-dev.oit-iam-services-dev.aws.uci.edu,35.166.125.235,AWS,AMAZON/us-west-2
idm-ws-d-alb-dev.oit-iam-services-dev.aws.uci.edu,54.68.120.3,AWS,AMAZON/us-west-2
idm-ws-s-alb-stage.oit-iam-services-stage.aws.uci.edu,34.215.105.53,AWS,AMAZON/us-west-2
idm-ws-s-alb-stage.oit-iam-services-stage.aws.uci.edu,50.112.221.75,AWS,AMAZON/us-west-2
idmc-alb-lb.oit-idmc-dev.aws.uci.edu,52.89.158.29,AWS,AMAZON/us-west-2
idmc-alb-lb.oit-idmc-dev.aws.uci.edu,54.148.140.182,AWS,AMAZON/us-west-2
idmc-alb-lb.oit-idmc-prod.aws.uci.edu,184.34.175.75,AWS,AMAZON/us-west-2
idmc-alb-lb.oit-idmc-prod.aws.uci.edu,35.85.166.229,AWS,AMAZON/us-west-2
ieee.eng.uci.edu,16.147.127.77,AWS,AMAZON/us-west-2
iisbr.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
iisbr.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
iisbr.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
ijclinic.law.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
ijclinic.law.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
ijclinic.law.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
illuminations.uci.edu,52.10.216.228,AWS,AMAZON/us-west-2
